site_code,annualrain,collection_period,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com,year,month,day,nday,qtr,year_week,year_month,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,gravel,green_algae,ln_q_CDC,ln_q_FS,ln_q_HFPP15,ln_q_HFPP7,ln_q_WCDC,ln_q_max,ln_q_med,ln_q_min,ln_q_mu,ln_q_q25,ln_q_q75,ln_q_rsd,ln_q_sd,ln_rain,nitrate,ph,phosphate,q_DS,q_HFPP3,q_LFPP,sand,silt,temperature,turbidity,width
GC,84.25101449,2019-03-01,F. chrysotus,39.5,39.5,4.949747468305833,2,Fundulidae,39.5,39.5,4.949747468305833,2,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,G. affinis,36.46153846153846,35,6.1727274443769264,13,Poeciliidae,36.46153846153846,35,6.1727274443769264,13,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,L. auritus,70.5,66,21.323695739716413,6,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,L. cyanellus,57,57,NA,1,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,L. gulosus,54.25,54,7.22841614740048,4,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,L. macrochirus,77.5,53.5,64.1085017762855,6,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,L. megalotis,75.33333333333333,65,30.54504869860253,9,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-03-01,M. salmoides,126.5,126.5,82.73149339882606,2,Centrarchidae,74.75,62.5,40.7327559515362,28,61.53488372093023,50,37.57934389376905,43,2019,3,1,60,1,2019 W09,2019 Mar,0.24729823943661972,0.21333333333333335,0.2725,329.9,67.8,0.856475,0.5549999999999999,10.803269230769232,0.1,0.4016666666666666,0.9874682534841356,3.101437884820972,-2.8499560986787875,-2.3732952884038725,3.8031605021199657,8.90797744114827,5.409686681533182,4.214750399768996,7.171329501224083,4.754444007535839,7.286009244288546,2.2141359809162515,7.623822662449434,11.23234969653327,0.09632350352112676,7.714287634408603,0.5047972711267605,0.6473717542748575,0.14439636138832465,0.6430274662191998,0.75,0.15,20.85,0.9,8.6225
GC,84.25101449,2019-10-01,A. natalis,100,100,130.10764773832474,2,Ictaluridae,61.5,25.5,88.80127626710478,4,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,E. gracile,16.5,16.5,21.920310216782973,2,Pecidae,16.5,16.5,21.920310216782973,2,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,F. notatus,39.888888888888886,41,3.018461712712472,9,Fundulidae,39.888888888888886,41,3.018461712712472,9,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,G. affinis,23.53846153846154,24,9.605687417839016,13,Poeciliidae,23.53846153846154,24,9.605687417839016,13,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. auritus,114.89873417721519,114,16.462540957804986,79,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. cyanellus,128,128,19.79898987322333,2,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. gulosus,80.17647058823529,75,26.472238510649337,17,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. humilis,79.875,80,20.06729749048009,8,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. macrochirus,99.68627450980392,97,20.552849141740356,51,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. megalotis,59.10236220472441,53,39.77891972757887,127,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,L. microlophus,103.16666666666667,85,28.145455524234578,6,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,M. salmoides,164.84615384615384,145,81.68317467900611,13,Centrarchidae,88.07590759075907,96,44.319103789225856,303,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2019-10-01,N. gyrinus,23,23,28.284271247461902,2,Ictaluridae,61.5,25.5,88.80127626710478,4,83.4773413897281,90,46.04400332950364,331,2019,10,1,274,4,2019 W40,2019 Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC,84.25101449,2020-01-01,F. notatus,49,49,2.8284271247461903,2,Fundulidae,49,49,2.8284271247461903,2,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,G. affinis,31.928571428571427,30,8.534673944601478,14,Poeciliidae,31.928571428571427,30,8.534673944601478,14,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,L. gulosus,61.333333333333336,48,23.094010767585033,3,Centrarchidae,60.680851063829785,56,27.858420304615983,47,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,L. humilis,75,63,26.987651497181695,7,Centrarchidae,60.680851063829785,56,27.858420304615983,47,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,L. macrochirus,55.93333333333333,56,23.99245913277952,15,Centrarchidae,60.680851063829785,56,27.858420304615983,47,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,L. megalotis,51.15,48.5,17.409238321861427,20,Centrarchidae,60.680851063829785,56,27.858420304615983,47,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-01-01,L. microlophus,140.5,140.5,10.606601717798213,2,Centrarchidae,60.680851063829785,56,27.858420304615983,47,53.92063492063492,48,27.12652646949202,63,2020,1,1,1,1,2020 W01,2020 Jan,0.07704749999999999,0.025,0.554054054054054,553.5,55.175,0.2125,0.2175,10.495,0.05454545454545456,0.0975,3.2894094482652223,5.1916190105111,-0.2660449679557435,-0.233284883361992,8.2658163856776,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,-1.261713152162515,4.355694351259758,5.882478713945438,10.04267522251948,0.1075,7.922499999999999,0.101555,0,0.813388677912214,0,0.8571428571428572,0.08831168831168831,18.85,9.5,6.625
GC,84.25101449,2020-05-01,F. chrysotus,54.5,54.5,6.363961030678928,2,Fundulidae,46.5,53.5,18.083141320025124,4,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,F. grandis,38.5,38.5,26.16295090390226,2,Fundulidae,46.5,53.5,18.083141320025124,4,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,G. affinis,40.714285714285715,41.5,5.986757873947287,28,Poeciliidae,40.714285714285715,41.5,5.986757873947287,28,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,L. gulosus,75.36363636363636,74,17.200422827783783,11,Centrarchidae,70.21428571428571,64.5,25.89072641479405,126,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,L. macrochirus,72.76923076923077,62,25.027164728729748,13,Centrarchidae,70.21428571428571,64.5,25.89072641479405,126,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,L. megalotis,69.70833333333333,68,18.534655397504032,72,Centrarchidae,70.21428571428571,64.5,25.89072641479405,126,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
GC,84.25101449,2020-05-01,L. miniatus,89.125,62,46.671725916233264,16,Centrarchidae,70.21428571428571,64.5,25.89072641479405,126,64.29375,60.5,25.957051337756823,160,2020,5,1,122,2,2020 W18,2020 May,0.3899401315789473,0.1725,0.7905405405405405,293.8,27.15,0.4545,0.305,10.78076923076923,0.0303370786516854,0.3725,3.3945083935113587,5.258536496536192,-0.2660449679557435,-0.233284883361992,8.428391121182942,4.362304354024824,-1.261713152162515,-1.261713152162515,2.335599108425931,-1.261713152162515,1.6004877287669534,4.336583911297996,3.074870759135482,10.930272172310325,0.14523605263157896,7.34,0.9058568421052632,0,0.813388677912214,0,0.8390449438202248,0.1306179775280899,24.85,60.974999999999994,6.8035
